total_timesteps,iterations,ep_len_mean,ep_rew_mean,fps,time_elapsed
85120,665,11.08,-10.168,6421,13.3
85248,666,11.04,-10.104,6421,13.3
85376,667,11.14,-10.314,6422,13.3
85504,668,11.05,-10.125,6423,13.3
85632,669,11.15,-10.355,6424,13.3
85760,670,11.09,-10.269,6425,13.3
85888,671,11.11,-10.311,6426,13.4
86016,672,11.15,-10.395,6427,13.4
86144,673,11.21,-10.501,6428,13.4
86272,674,11.21,-10.501,6429,13.4
86400,675,11.2,-10.48,6430,13.4
86528,676,11.07,-10.207,6431,13.5
86656,677,11.1,-10.25,6431,13.5
86784,678,11.07,-10.187,6432,13.5
86912,679,11.0,-10.04,6433,13.5
87040,680,10.97,-9.977,6434,13.5
87168,681,10.92,-9.892,6435,13.5
87296,682,10.84,-9.704,6435,13.6
87424,683,10.82,-9.662,6436,13.6
87552,684,10.98,-9.978,6436,13.6
87680,685,11.01,-10.061,6437,13.6
87808,686,11.1,-10.23,6438,13.6
87936,687,11.15,-10.335,6440,13.7
88064,688,11.23,-10.503,6441,13.7
88192,689,11.23,-10.503,6441,13.7
88320,690,11.3,-10.65,6442,13.7
88448,691,11.36,-10.796,6443,13.7
88576,692,11.4,-10.86,6444,13.7
88704,693,11.35,-10.775,6445,13.8
88832,694,11.27,-10.607,6446,13.8
88960,695,11.23,-10.543,6446,13.8
89088,696,11.1,-10.23,6447,13.8
89216,697,11.09,-10.209,6448,13.8
89344,698,11.07,-10.167,6449,13.9
89472,699,11.0,-9.98,6450,13.9
89600,700,10.91,-9.791,6451,13.9
89728,701,10.85,-9.665,6450,13.9
89856,702,10.85,-9.645,6451,13.9
89984,703,10.88,-9.728,6452,13.9
90112,704,10.85,-9.685,6439,14.0
90240,705,10.9,-9.81,6439,14.0
90368,706,10.91,-9.811,6440,14.0
90496,707,10.92,-9.832,6440,14.1
90624,708,10.95,-9.935,6441,14.1
90752,709,10.91,-9.871,6442,14.1
90880,710,10.93,-9.933,6443,14.1
91008,711,10.9,-9.85,6443,14.1
91136,712,10.87,-9.767,6444,14.1
91264,713,10.97,-9.977,6445,14.2
91392,714,10.94,-9.914,6446,14.2
91520,715,10.94,-9.934,6447,14.2
91648,716,11.06,-10.166,6447,14.2
91776,717,11.04,-10.124,6448,14.2
91904,718,11.12,-10.252,6449,14.3
92032,719,11.15,-10.315,6450,14.3
92160,720,11.16,-10.336,6450,14.3
92288,721,11.2,-10.44,6451,14.3
92416,722,11.15,-10.315,6452,14.3
92544,723,11.14,-10.294,6452,14.3
92672,724,11.15,-10.315,6453,14.4
92800,725,11.18,-10.358,6454,14.4
92928,726,11.22,-10.462,6455,14.4
93056,727,11.07,-10.167,6456,14.4
93184,728,11.01,-10.021,6456,14.4
93312,729,10.99,-9.959,6457,14.5
93440,730,10.95,-9.875,6457,14.5
93568,731,10.97,-9.917,6458,14.5
93696,732,10.97,-9.917,6459,14.5
93824,733,10.92,-9.832,6460,14.5
93952,734,10.88,-9.728,6460,14.5
94080,735,10.91,-9.791,6461,14.6
94208,736,10.98,-9.958,6462,14.6
94336,737,10.98,-9.978,6463,14.6
94464,738,10.96,-9.956,6464,14.6
94592,739,11.0,-10.06,6465,14.6
94720,740,11.03,-10.123,6465,14.7
94848,741,10.97,-9.997,6466,14.7
94976,742,10.95,-9.975,6467,14.7
95104,743,10.94,-9.974,6467,14.7
95232,744,10.85,-9.765,6468,14.7
95360,745,10.81,-9.681,6468,14.7
95488,746,10.85,-9.745,6469,14.8
95616,747,10.94,-9.914,6470,14.8
95744,748,10.78,-9.578,6471,14.8
95872,749,10.79,-9.599,6472,14.8
96000,750,10.72,-9.432,6472,14.8
96128,751,10.78,-9.558,6473,14.8
96256,752,10.81,-9.641,6474,14.9
96384,753,10.76,-9.536,6474,14.9
96512,754,10.73,-9.493,6475,14.9
96640,755,10.68,-9.408,6476,14.9
96768,756,10.73,-9.513,6477,14.9
96896,757,10.74,-9.494,6477,15.0
97024,758,10.73,-9.493,6478,15.0
97152,759,10.74,-9.494,6479,15.0
97280,760,10.76,-9.536,6479,15.0
97408,761,10.78,-9.578,6480,15.0
97536,762,10.75,-9.515,6481,15.0
97664,763,10.78,-9.578,6481,15.1
97792,764,10.8,-9.6,6482,15.1
97920,765,10.87,-9.787,6483,15.1
98048,766,10.89,-9.829,6484,15.1
98176,767,10.89,-9.829,6484,15.1
98304,768,10.83,-9.723,6485,15.2
98432,769,10.88,-9.828,6485,15.2
98560,770,10.83,-9.723,6486,15.2
98688,771,10.85,-9.765,6487,15.2
98816,772,10.79,-9.639,6488,15.2
98944,773,10.67,-9.387,6489,15.2
99072,774,10.61,-9.261,6490,15.3
99200,775,10.61,-9.261,6490,15.3
99328,776,10.57,-9.157,6490,15.3
99456,777,10.57,-9.157,6491,15.3
99584,778,10.65,-9.325,6492,15.3
99712,779,10.6,-9.22,6493,15.4
99840,780,10.59,-9.179,6493,15.4
99968,781,10.64,-9.264,6494,15.4
100096,782,10.65,-9.265,6480,15.4
100224,783,10.64,-9.204,6481,15.5
100352,784,10.63,-9.203,6481,15.5
100480,785,10.66,-9.266,6481,15.5
100608,786,10.64,-9.224,6482,15.5
100736,787,10.69,-9.329,6483,15.5
100864,788,10.73,-9.413,6483,15.6
100992,789,10.74,-9.454,6484,15.6
101120,790,10.74,-9.494,6484,15.6
101248,791,10.72,-9.452,6485,15.6
101376,792,10.7,-9.45,6486,15.6
101504,793,10.76,-9.576,6486,15.6
101632,794,10.8,-9.66,6487,15.7
101760,795,10.76,-9.556,6488,15.7
101888,796,10.81,-9.681,6488,15.7
102016,797,10.79,-9.639,6489,15.7
102144,798,10.83,-9.723,6489,15.7
102272,799,10.8,-9.66,6490,15.8
102400,800,10.84,-9.744,6491,15.8
102528,801,10.77,-9.497,6490,15.8
102656,802,10.65,-9.245,6490,15.8
102784,803,10.55,-9.035,6491,15.8
102912,804,10.5,-8.93,6491,15.9
103040,805,10.47,-8.867,6492,15.9
103168,806,10.42,-8.762,6493,15.9
103296,807,10.44,-8.804,6493,15.9
103424,808,10.42,-8.742,6493,15.9
103552,809,10.43,-8.863,6494,15.9
103680,810,10.43,-8.843,6495,16.0
103808,811,10.46,-8.906,6495,16.0
103936,812,10.49,-8.969,6496,16.0
104064,813,10.51,-9.031,6496,16.0
104192,814,10.59,-9.159,6497,16.0
104320,815,10.53,-9.033,6498,16.1
104448,816,10.53,-9.053,6499,16.1
104576,817,10.5,-8.97,6499,16.1
104704,818,10.52,-9.032,6499,16.1
104832,819,10.57,-9.117,6500,16.1
104960,820,10.59,-9.159,6501,16.1
105088,821,10.5,-8.95,6502,16.2
105216,822,10.4,-8.76,6502,16.2
105344,823,10.42,-8.802,6503,16.2
105472,824,10.43,-8.823,6503,16.2
105600,825,10.45,-8.865,6504,16.2
105728,826,10.48,-8.928,6504,16.3
105856,827,10.48,-8.948,6505,16.3
105984,828,10.52,-9.032,6506,16.3
106112,829,10.57,-9.157,6506,16.3
106240,830,10.63,-9.303,6507,16.3
106368,831,10.67,-9.367,6507,16.3
106496,832,10.69,-9.409,6508,16.4
106624,833,10.72,-9.452,6508,16.4
106752,834,10.72,-9.472,6509,16.4
106880,835,10.68,-9.388,6510,16.4
107008,836,10.62,-9.262,6510,16.4
107136,837,10.64,-9.304,6511,16.5
107264,838,10.65,-9.325,6511,16.5
107392,839,10.65,-9.285,6512,16.5
107520,840,10.71,-9.411,6512,16.5
107648,841,10.68,-9.368,6513,16.5
107776,842,10.67,-9.347,6513,16.5
107904,843,10.68,-9.368,6514,16.6
108032,844,10.66,-9.326,6515,16.6
108160,845,10.69,-9.349,6515,16.6
108288,846,10.66,-9.286,6516,16.6
108416,847,10.66,-9.306,6516,16.6
108544,848,10.6,-9.22,6517,16.7
108672,849,10.6,-9.22,6517,16.7
108800,850,10.59,-9.199,6518,16.7
108928,851,10.58,-9.158,6519,16.7
109056,852,10.61,-9.201,6519,16.7
109184,853,10.59,-9.199,6519,16.7
109312,854,10.55,-9.115,6520,16.8
109440,855,10.53,-9.073,6520,16.8
109568,856,10.57,-9.157,6521,16.8
109696,857,10.54,-9.094,6522,16.8
109824,858,10.59,-9.179,6522,16.8
109952,859,10.61,-9.241,6523,16.9
110080,860,10.59,-9.219,6512,16.9
110208,861,10.58,-9.198,6513,16.9
110336,862,10.63,-9.303,6513,16.9
110464,863,10.65,-9.345,6513,17.0
110592,864,10.67,-9.387,6514,17.0
110720,865,10.66,-9.366,6514,17.0
110848,866,10.65,-9.345,6515,17.0
110976,867,10.63,-9.323,6516,17.0
111104,868,10.65,-9.345,6516,17.0
111232,869,10.6,-9.24,6517,17.1
111360,870,10.6,-9.24,6517,17.1
111488,871,10.51,-9.051,6518,17.1
111616,872,10.45,-8.905,6519,17.1
111744,873,10.49,-8.989,6519,17.1
111872,874,10.47,-8.947,6520,17.2
112000,875,10.51,-9.031,6520,17.2
112128,876,10.44,-8.884,6521,17.2
112256,877,10.48,-8.948,6521,17.2
112384,878,10.53,-9.033,6522,17.2
112512,879,10.57,-9.117,6523,17.2
112640,880,10.54,-9.054,6523,17.3
112768,881,10.5,-8.99,6523,17.3
112896,882,10.47,-8.927,6524,17.3
113024,883,10.45,-8.885,6524,17.3
113152,884,10.54,-9.074,6525,17.3
113280,885,10.61,-9.261,6525,17.4
113408,886,10.56,-9.176,6525,17.4
113536,887,10.55,-9.135,6526,17.4
113664,888,10.6,-9.24,6527,17.4
113792,889,10.61,-9.261,6527,17.4
113920,890,10.66,-9.326,6528,17.5
114048,891,10.63,-9.243,6528,17.5
114176,892,10.58,-9.118,6528,17.5
114304,893,10.5,-8.95,6529,17.5
114432,894,10.54,-9.034,6529,17.5
114560,895,10.55,-9.075,6530,17.5
114688,896,10.58,-9.138,6531,17.6
114816,897,10.54,-9.054,6531,17.6
114944,898,10.52,-8.972,6531,17.6
115072,899,10.52,-8.972,6532,17.6
115200,900,10.52,-8.992,6532,17.6
115328,901,10.49,-8.949,6532,17.7
115456,902,10.46,-8.866,6532,17.7
115584,903,10.41,-8.761,6532,17.7
115712,904,10.35,-8.575,6533,17.7
115840,905,10.38,-8.638,6533,17.7
115968,906,10.38,-8.658,6534,17.7
116096,907,10.35,-8.635,6534,17.8
116224,908,10.36,-8.656,6535,17.8
116352,909,10.43,-8.803,6535,17.8
116480,910,10.46,-8.886,6536,17.8
116608,911,10.46,-8.866,6536,17.8
116736,912,10.47,-8.927,6537,17.9
116864,913,10.45,-8.905,6537,17.9
116992,914,10.49,-8.969,6538,17.9
117120,915,10.53,-9.073,6538,17.9
117248,916,10.52,-9.012,6539,17.9
117376,917,10.52,-9.012,6539,17.9
117504,918,10.57,-9.117,6540,18.0
117632,919,10.54,-9.074,6540,18.0
117760,920,10.52,-9.032,6540,18.0
117888,921,10.56,-9.116,6541,18.0
118016,922,10.53,-9.053,6541,18.0
118144,923,10.55,-9.095,6542,18.1
118272,924,10.59,-9.179,6542,18.1
118400,925,10.6,-9.2,6543,18.1
118528,926,10.53,-9.053,6543,18.1
118656,927,10.59,-9.119,6543,18.1
118784,928,10.6,-9.14,6544,18.2
118912,929,10.52,-8.972,6544,18.2
119040,930,10.49,-8.889,6545,18.2
119168,931,10.55,-9.035,6545,18.2
119296,932,10.5,-8.95,6546,18.2
119424,933,10.48,-8.928,6546,18.2
119552,934,10.43,-8.823,6547,18.3
119680,935,10.38,-8.778,6547,18.3
119808,936,10.42,-8.862,6548,18.3
119936,937,10.43,-8.883,6548,18.3
120064,938,10.53,-9.113,6537,18.4
120192,939,10.45,-8.945,6537,18.4
120320,940,10.47,-8.947,6538,18.4
120448,941,10.49,-8.989,6538,18.4
120576,942,10.47,-8.927,6538,18.4
120704,943,10.5,-8.97,6539,18.5
120832,944,10.45,-8.865,6539,18.5
120960,945,10.47,-8.907,6540,18.5
121088,946,10.42,-8.802,6540,18.5
121216,947,10.44,-8.844,6541,18.5
121344,948,10.43,-8.843,6541,18.5
121472,949,10.42,-8.822,6542,18.6
121600,950,10.4,-8.8,6542,18.6
121728,951,10.35,-8.695,6543,18.6
121856,952,10.36,-8.716,6543,18.6
121984,953,10.33,-8.653,6543,18.6
122112,954,10.33,-8.613,6543,18.7
122240,955,10.31,-8.551,6544,18.7
122368,956,10.32,-8.552,6545,18.7
122496,957,10.3,-8.51,6545,18.7
122624,958,10.32,-8.552,6546,18.7
122752,959,10.4,-8.72,6546,18.8
122880,960,10.41,-8.761,6546,18.8
123008,961,10.4,-8.74,6547,18.8
123136,962,10.37,-8.677,6547,18.8
123264,963,10.38,-8.718,6548,18.8
123392,964,10.39,-8.739,6548,18.8
123520,965,10.38,-8.758,6548,18.9
123648,966,10.38,-8.758,6548,18.9
123776,967,10.34,-8.674,6549,18.9
123904,968,10.39,-8.779,6549,18.9
124032,969,10.38,-8.758,6550,18.9
124160,970,10.38,-8.738,6550,19.0
124288,971,10.43,-8.863,6551,19.0
124416,972,10.46,-8.926,6551,19.0
124544,973,10.44,-8.884,6552,19.0
124672,974,10.45,-8.905,6552,19.0
124800,975,10.47,-8.947,6553,19.0
124928,976,10.49,-8.989,6553,19.1
125056,977,10.46,-8.926,6553,19.1
125184,978,10.49,-9.029,6554,19.1
125312,979,10.44,-8.924,6554,19.1
125440,980,10.43,-8.863,6555,19.1
125568,981,10.45,-8.905,6555,19.2
125696,982,10.42,-8.842,6555,19.2
125824,983,10.39,-8.739,6556,19.2
125952,984,10.34,-8.614,6556,19.2
126080,985,10.33,-8.573,6556,19.2
126208,986,10.34,-8.574,6557,19.2
126336,987,10.31,-8.511,6557,19.3
126464,988,10.28,-8.468,6558,19.3
126592,989,10.27,-8.427,6558,19.3
126720,990,10.27,-8.427,6559,19.3
126848,991,10.25,-8.425,6559,19.3
126976,992,10.24,-8.404,6560,19.4
127104,993,10.26,-8.486,6560,19.4
127232,994,10.21,-8.401,6560,19.4
127360,995,10.18,-8.298,6560,19.4
127488,996,10.2,-8.36,6561,19.4
127616,997,10.19,-8.359,6562,19.4
127744,998,10.22,-8.422,6562,19.5
127872,999,10.23,-8.443,6562,19.5
128000,1000,10.3,-8.59,6563,19.5
128128,1001,10.31,-8.611,6563,19.5
128256,1002,10.32,-8.632,6563,19.5
128384,1003,10.4,-8.84,6563,19.6
128512,1004,10.38,-8.798,6564,19.6
128640,1005,10.4,-8.84,6564,19.6
128768,1006,10.41,-8.801,6564,19.6
128896,1007,10.44,-8.864,6565,19.6
129024,1008,10.43,-8.843,6565,19.7
129152,1009,10.39,-8.739,6566,19.7
129280,1010,10.41,-8.781,6566,19.7
129408,1011,10.39,-8.699,6566,19.7
129536,1012,10.41,-8.741,6567,19.7
129664,1013,10.41,-8.741,6567,19.7
129792,1014,10.39,-8.739,6568,19.8
129920,1015,10.35,-8.655,6568,19.8
130048,1016,10.36,-8.676,6559,19.8
130176,1017,10.35,-8.675,6559,19.8
130304,1018,10.34,-8.634,6560,19.9
130432,1019,10.34,-8.654,6560,19.9
130560,1020,10.28,-8.528,6561,19.9
130688,1021,10.3,-8.57,6561,19.9
130816,1022,10.32,-8.592,6561,19.9
130944,1023,10.3,-8.55,6562,20.0
131072,1024,10.31,-8.551,6562,20.0
131200,1025,10.36,-8.636,6563,20.0
131328,1026,10.34,-8.574,6563,20.0
131456,1027,10.31,-8.511,6563,20.0
131584,1028,10.32,-8.552,6563,20.0
131712,1029,10.33,-8.573,6564,20.1
131840,1030,10.32,-8.572,6564,20.1
131968,1031,10.37,-8.677,6565,20.1
132096,1032,10.35,-8.655,6565,20.1
132224,1033,10.3,-8.57,6565,20.1
132352,1034,10.32,-8.612,6566,20.2
132480,1035,10.32,-8.612,6567,20.2
132608,1036,10.32,-8.612,6567,20.2
132736,1037,10.26,-8.466,6567,20.2
132864,1038,10.24,-8.424,6567,20.2
132992,1039,10.22,-8.382,6568,20.2
133120,1040,10.23,-8.403,6568,20.3
133248,1041,10.29,-8.529,6569,20.3
133376,1042,10.31,-8.611,6569,20.3
133504,1043,10.34,-8.674,6570,20.3
133632,1044,10.34,-8.634,6570,20.3
133760,1045,10.35,-8.635,6570,20.4
133888,1046,10.36,-8.696,6571,20.4
134016,1047,10.4,-8.78,6571,20.4
134144,1048,10.4,-8.76,6572,20.4
134272,1049,10.39,-8.739,6572,20.4
134400,1050,10.38,-8.678,6572,20.4
134528,1051,10.4,-8.72,6572,20.5
134656,1052,10.45,-8.805,6573,20.5
134784,1053,10.47,-8.887,6573,20.5
134912,1054,10.46,-8.866,6573,20.5
135040,1055,10.39,-8.719,6574,20.5
135168,1056,10.38,-8.698,6574,20.6
135296,1057,10.34,-8.634,6574,20.6
135424,1058,10.33,-8.653,6575,20.6
135552,1059,10.31,-8.611,6575,20.6
135680,1060,10.31,-8.631,6576,20.6
135808,1061,10.27,-8.547,6576,20.7
135936,1062,10.27,-8.527,6576,20.7
136064,1063,10.33,-8.633,6576,20.7
136192,1064,10.32,-8.612,6577,20.7
136320,1065,10.31,-8.591,6577,20.7
136448,1066,10.35,-8.675,6578,20.7
136576,1067,10.34,-8.654,6578,20.8
136704,1068,10.3,-8.55,6579,20.8
136832,1069,10.27,-8.487,6579,20.8
136960,1070,10.28,-8.528,6580,20.8
137088,1071,10.24,-8.444,6580,20.8
137216,1072,10.27,-8.507,6580,20.9
137344,1073,10.25,-8.445,6580,20.9
137472,1074,10.22,-8.382,6581,20.9
137600,1075,10.23,-8.403,6581,20.9
137728,1076,10.26,-8.426,6582,20.9
137856,1077,10.28,-8.468,6582,20.9
137984,1078,10.31,-8.511,6582,21.0
138112,1079,10.33,-8.573,6583,21.0
138240,1080,10.35,-8.615,6583,21.0
138368,1081,10.43,-8.803,6583,21.0
138496,1082,10.43,-8.803,6584,21.0
138624,1083,10.47,-8.847,6584,21.1
138752,1084,10.46,-8.886,6584,21.1
138880,1085,10.48,-8.928,6585,21.1
139008,1086,10.48,-8.948,6585,21.1
139136,1087,10.45,-8.865,6585,21.1
139264,1088,10.44,-8.804,6586,21.1
139392,1089,10.35,-8.575,6586,21.2
139520,1090,10.35,-8.535,6586,21.2
139648,1091,10.36,-8.596,6587,21.2
139776,1092,10.34,-8.554,6587,21.2
139904,1093,10.29,-8.449,6588,21.2
140032,1094,10.3,-8.47,6577,21.3
140160,1095,10.33,-8.553,6578,21.3
140288,1096,10.31,-8.531,6578,21.3
140416,1097,10.34,-8.634,6579,21.3
140544,1098,10.35,-8.695,6579,21.4
140672,1099,10.31,-8.611,6574,21.4
140800,1100,10.33,-8.653,6573,21.4
140928,1101,10.37,-8.717,6573,21.4
141056,1102,10.35,-8.655,6573,21.5
141184,1103,10.32,-8.592,6573,21.5
141312,1104,10.34,-8.654,6573,21.5
141440,1105,10.32,-8.612,6574,21.5
141568,1106,10.33,-8.633,6574,21.5
141696,1107,10.33,-8.593,6575,21.6
141824,1108,10.3,-8.51,6575,21.6
141952,1109,10.31,-8.531,6575,21.6
142080,1110,10.33,-8.593,6576,21.6
142208,1111,10.37,-8.637,6576,21.6
142336,1112,10.36,-8.616,6576,21.6
142464,1113,10.35,-8.595,6577,21.7
142592,1114,10.33,-8.553,6577,21.7
142720,1115,10.35,-8.615,6577,21.7
142848,1116,10.36,-8.676,6578,21.7
142976,1117,10.32,-8.632,6578,21.7
143104,1118,10.31,-8.591,6578,21.8
143232,1119,10.28,-8.568,6579,21.8
143360,1120,10.31,-8.611,6579,21.8
143488,1121,10.28,-8.548,6579,21.8
143616,1122,10.29,-8.569,6580,21.8
143744,1123,10.27,-8.527,6580,21.8
143872,1124,10.26,-8.506,6580,21.9
144000,1125,10.28,-8.548,6581,21.9
144128,1126,10.29,-8.589,6581,21.9
144256,1127,10.26,-8.526,6581,21.9
144384,1128,10.27,-8.547,6582,21.9
144512,1129,10.29,-8.549,6582,22.0
144640,1130,10.32,-8.612,6583,22.0
144768,1131,10.31,-8.591,6583,22.0
144896,1132,10.32,-8.592,6583,22.0
145024,1133,10.31,-8.571,6583,22.0
145152,1134,10.31,-8.571,6584,22.0
145280,1135,10.32,-8.592,6584,22.1
145408,1136,10.33,-8.633,6585,22.1
145536,1137,10.28,-8.568,6585,22.1
145664,1138,10.23,-8.443,6585,22.1
145792,1139,10.22,-8.402,6586,22.1
145920,1140,10.22,-8.422,6586,22.2
146048,1141,10.24,-8.464,6587,22.2
146176,1142,10.22,-8.402,6587,22.2
146304,1143,10.21,-8.381,6587,22.2
146432,1144,10.24,-8.444,6587,22.2
146560,1145,10.25,-8.465,6588,22.2
146688,1146,10.25,-8.485,6588,22.3
146816,1147,10.26,-8.526,6589,22.3
146944,1148,10.26,-8.526,6589,22.3
147072,1149,10.24,-8.444,6590,22.3
147200,1150,10.23,-8.443,6589,22.3
147328,1151,10.26,-8.506,6590,22.4
147456,1152,10.21,-8.361,6590,22.4
147584,1153,10.24,-8.424,6591,22.4
147712,1154,10.27,-8.487,6591,22.4
147840,1155,10.25,-8.445,6591,22.4
147968,1156,10.22,-8.362,6592,22.4
148096,1157,10.24,-8.444,6592,22.5
148224,1158,10.3,-8.55,6592,22.5
148352,1159,10.23,-8.403,6593,22.5
148480,1160,10.22,-8.402,6593,22.5
148608,1161,10.2,-8.36,6593,22.5
148736,1162,10.21,-8.381,6593,22.6
148864,1163,10.22,-8.402,6594,22.6
148992,1164,10.22,-8.402,6594,22.6
149120,1165,10.23,-8.423,6595,22.6
149248,1166,10.19,-8.359,6595,22.6
149376,1167,10.19,-8.359,6595,22.6
149504,1168,10.21,-8.421,6595,22.7
149632,1169,10.2,-8.4,6596,22.7
149760,1170,10.21,-8.381,6596,22.7
149888,1171,10.2,-8.32,6597,22.7
150016,1172,10.21,-8.341,6588,22.8
150144,1173,10.16,-8.236,6589,22.8
150272,1174,10.2,-8.32,6589,22.8
150400,1175,10.26,-8.446,6589,22.8
150528,1176,10.25,-8.425,6590,22.8
150656,1177,10.28,-8.488,6590,22.9
150784,1178,10.29,-8.549,6590,22.9
150912,1179,10.28,-8.568,6590,22.9
151040,1180,10.29,-8.609,6591,22.9
151168,1181,10.36,-8.756,6591,22.9
151296,1182,10.36,-8.756,6592,23.0
151424,1183,10.36,-8.736,6592,23.0
151552,1184,10.39,-8.779,6592,23.0
151680,1185,10.37,-8.677,6592,23.0
151808,1186,10.37,-8.677,6592,23.0
151936,1187,10.36,-8.656,6593,23.0
152064,1188,10.35,-8.615,6593,23.1
152192,1189,10.34,-8.574,6593,23.1
152320,1190,10.3,-8.49,6593,23.1
152448,1191,10.29,-8.469,6594,23.1
152576,1192,10.26,-8.426,6594,23.1
152704,1193,10.27,-8.487,6595,23.2
152832,1194,10.24,-8.424,6595,23.2
152960,1195,10.29,-8.529,6595,23.2
153088,1196,10.27,-8.507,6595,23.2
153216,1197,10.28,-8.548,6596,23.2
153344,1198,10.27,-8.507,6596,23.2
153472,1199,10.28,-8.508,6597,23.3
153600,1200,10.34,-8.614,6597,23.3
153728,1201,10.36,-8.656,6596,23.3
153856,1202,10.36,-8.676,6597,23.3
153984,1203,10.31,-8.571,6597,23.3
154112,1204,10.29,-8.509,6597,23.4
154240,1205,10.29,-8.489,6597,23.4
154368,1206,10.28,-8.488,6598,23.4
154496,1207,10.25,-8.465,6598,23.4
154624,1208,10.21,-8.381,6598,23.4
154752,1209,10.18,-8.318,6599,23.5
154880,1210,10.17,-8.277,6599,23.5
155008,1211,10.2,-8.3,6599,23.5
155136,1212,10.18,-8.278,6599,23.5
155264,1213,10.19,-8.319,6600,23.5
155392,1214,10.2,-8.34,6600,23.5
155520,1215,10.21,-8.361,6600,23.6
155648,1216,10.21,-8.381,6601,23.6
155776,1217,10.2,-8.32,6601,23.6
155904,1218,10.19,-8.319,6601,23.6
156032,1219,10.19,-8.339,6602,23.6
156160,1220,10.22,-8.382,6602,23.7
156288,1221,10.23,-8.403,6602,23.7
156416,1222,10.2,-8.32,6602,23.7
156544,1223,10.19,-8.299,6603,23.7
156672,1224,10.2,-8.32,6603,23.7
156800,1225,10.25,-8.425,6603,23.7
156928,1226,10.26,-8.446,6604,23.8
157056,1227,10.26,-8.426,6604,23.8
157184,1228,10.27,-8.487,6604,23.8
157312,1229,10.3,-8.53,6605,23.8
157440,1230,10.33,-8.593,6605,23.8
157568,1231,10.33,-8.573,6605,23.9
157696,1232,10.33,-8.573,6606,23.9
157824,1233,10.3,-8.55,6606,23.9
157952,1234,10.31,-8.551,6606,23.9
158080,1235,10.32,-8.592,6606,23.9
158208,1236,10.29,-8.509,6606,23.9
158336,1237,10.25,-8.425,6607,24.0
158464,1238,10.25,-8.445,6607,24.0
158592,1239,10.23,-8.423,6607,24.0
158720,1240,10.24,-8.444,6608,24.0
158848,1241,10.26,-8.486,6608,24.0
158976,1242,10.22,-8.422,6608,24.1
159104,1243,10.24,-8.444,6609,24.1
159232,1244,10.24,-8.464,6609,24.1
159360,1245,10.26,-8.526,6609,24.1
159488,1246,10.24,-8.444,6610,24.1
159616,1247,10.24,-8.444,6610,24.1
159744,1248,10.23,-8.423,6610,24.2
159872,1249,10.24,-8.444,6611,24.2
160000,1250,10.22,-8.402,6602,24.2
160128,1251,10.22,-8.422,6602,24.3
160256,1252,10.19,-8.339,6602,24.3
160384,1253,10.21,-8.381,6603,24.3
160512,1254,10.2,-8.38,6603,24.3
160640,1255,10.2,-8.36,6603,24.3
160768,1256,10.22,-8.402,6603,24.3
160896,1257,10.18,-8.318,6604,24.4
161024,1258,10.19,-8.339,6604,24.4
161152,1259,10.18,-8.318,6604,24.4
161280,1260,10.21,-8.401,6605,24.4
161408,1261,10.2,-8.4,6605,24.4
161536,1262,10.26,-8.506,6605,24.5
161664,1263,10.26,-8.526,6606,24.5
161792,1264,10.24,-8.484,6606,24.5
161920,1265,10.28,-8.548,6607,24.5
162048,1266,10.31,-8.611,6606,24.5
162176,1267,10.32,-8.612,6607,24.5
162304,1268,10.33,-8.633,6607,24.6
162432,1269,10.37,-8.677,6607,24.6
162560,1270,10.32,-8.592,6608,24.6
162688,1271,10.31,-8.551,6608,24.6
162816,1272,10.33,-8.593,6608,24.6
162944,1273,10.3,-8.55,6609,24.7
163072,1274,10.28,-8.528,6609,24.7
163200,1275,10.26,-8.486,6609,24.7
163328,1276,10.23,-8.423,6610,24.7
163456,1277,10.17,-8.317,6610,24.7
163584,1278,10.19,-8.359,6610,24.7
163712,1279,10.21,-8.421,6610,24.8
163840,1280,10.18,-8.318,6610,24.8
163968,1281,10.17,-8.277,6611,24.8
164096,1282,10.2,-8.34,6611,24.8
164224,1283,10.22,-8.382,6611,24.8
164352,1284,10.2,-8.34,6611,24.9
164480,1285,10.23,-8.403,6612,24.9
164608,1286,10.2,-8.36,6612,24.9
164736,1287,10.21,-8.381,6613,24.9
164864,1288,10.2,-8.4,6613,24.9
164992,1289,10.24,-8.504,6613,24.9
165120,1290,10.21,-8.441,6613,25.0
165248,1291,10.2,-8.42,6614,25.0
165376,1292,10.2,-8.38,6614,25.0
165504,1293,10.16,-8.256,6614,25.0
165632,1294,10.19,-8.319,6614,25.0
165760,1295,10.15,-8.235,6614,25.1
165888,1296,10.17,-8.277,6615,25.1
166016,1297,10.19,-8.319,6615,25.1
166144,1298,10.2,-8.32,6615,25.1
166272,1299,10.22,-8.322,6616,25.1
166400,1300,10.26,-8.446,6616,25.1
166528,1301,10.29,-8.509,6615,25.2
166656,1302,10.29,-8.509,6616,25.2
166784,1303,10.35,-8.635,6616,25.2
166912,1304,10.36,-8.656,6616,25.2
167040,1305,10.32,-8.552,6617,25.2
