total_timesteps,iterations,ep_len_mean,ep_rew_mean,fps,time_elapsed
323712,2529,8.02,4.463,3964,81.7
323840,2530,8.02,4.443,3963,81.7
323968,2531,8.02,4.533,3961,81.8
324096,2532,8.04,4.351,3961,81.8
324224,2533,8.04,4.351,3960,81.9
324352,2534,8.04,4.261,3959,81.9
324480,2535,8.06,4.199,3959,82.0
324608,2536,8.06,4.134,3958,82.0
324736,2537,8.06,4.079,3957,82.1
324864,2538,8.04,4.216,3956,82.1
324992,2539,8.04,4.181,3956,82.1
325120,2540,8.04,4.211,3955,82.2
325248,2541,8.05,4.21,3954,82.2
325376,2542,8.03,4.267,3954,82.3
325504,2543,8.02,4.283,3953,82.3
325632,2544,8.02,4.328,3952,82.4
325760,2545,8.02,4.293,3952,82.4
325888,2546,8.01,4.304,3951,82.5
326016,2547,8.01,4.299,3950,82.5
326144,2548,8.01,4.369,3949,82.6
326272,2549,8.01,4.424,3949,82.6
326400,2550,8.01,4.459,3948,82.7
326528,2551,8.01,4.369,3947,82.7
326656,2552,8.01,4.334,3946,82.8
326784,2553,8.03,4.322,3946,82.8
326912,2554,8.02,4.293,3945,82.9
327040,2555,8.05,4.265,3944,82.9
327168,2556,8.05,4.16,3944,83.0
327296,2557,8.05,4.245,3943,83.0
327424,2558,8.05,4.265,3942,83.0
327552,2559,8.03,4.242,3941,83.1
327680,2560,8.04,4.101,3941,83.1
327808,2561,8.01,4.259,3940,83.2
327936,2562,8.01,4.204,3939,83.2
328064,2563,8.01,4.209,3939,83.3
328192,2564,8.02,4.263,3938,83.3
328320,2565,8.04,4.266,3937,83.4
328448,2566,8.03,4.392,3936,83.4
328576,2567,8.04,4.296,3936,83.5
328704,2568,8.04,4.361,3935,83.5
328832,2569,8.04,4.416,3934,83.6
328960,2570,8.06,4.269,3934,83.6
329088,2571,8.03,4.322,3933,83.7
329216,2572,8.03,4.292,3932,83.7
329344,2573,8.02,4.363,3931,83.8
329472,2574,8.03,4.442,3931,83.8
329600,2575,8.03,4.412,3930,83.9
329728,2576,8.02,4.313,3929,83.9
329856,2577,8.02,4.353,3929,83.9
329984,2578,8.03,4.357,3928,84.0
330112,2579,8.04,4.321,3925,84.1
330240,2580,8.04,4.196,3925,84.1
330368,2581,8.05,4.14,3924,84.2
330496,2582,8.05,4.11,3923,84.2
330624,2583,8.05,4.15,3923,84.3
330752,2584,8.04,4.171,3922,84.3
330880,2585,8.04,4.141,3921,84.4
331008,2586,8.04,4.096,3921,84.4
331136,2587,8.03,4.232,3920,84.5
331264,2588,8.04,4.206,3919,84.5
331392,2589,8.03,4.262,3919,84.6
331520,2590,8.04,4.286,3918,84.6
331648,2591,8.06,4.244,3917,84.7
331776,2592,8.08,4.207,3917,84.7
331904,2593,8.07,4.213,3916,84.7
332032,2594,8.07,4.223,3915,84.8
332160,2595,8.06,4.184,3915,84.8
332288,2596,8.06,4.204,3914,84.9
332416,2597,8.03,4.237,3913,84.9
332544,2598,8.02,4.203,3913,85.0
332672,2599,8.01,4.254,3912,85.0
332800,2600,8.01,4.214,3911,85.1
332928,2601,8.01,4.264,3910,85.1
333056,2602,8.02,4.248,3910,85.2
333184,2603,8.02,4.233,3909,85.2
333312,2604,8.02,4.268,3908,85.3
333440,2605,8.01,4.219,3908,85.3
333568,2606,8.02,4.188,3907,85.4
333696,2607,8.03,4.132,3907,85.4
333824,2608,8.02,4.068,3906,85.5
333952,2609,8.02,4.003,3905,85.5
334080,2610,8.02,4.063,3904,85.6
334208,2611,8.02,4.288,3904,85.6
334336,2612,8.02,4.293,3903,85.7
334464,2613,8.03,4.287,3902,85.7
334592,2614,8.02,4.433,3902,85.7
334720,2615,8.02,4.503,3901,85.8
334848,2616,8.02,4.553,3900,85.8
334976,2617,8.02,4.543,3899,85.9
335104,2618,8.01,4.479,3899,85.9
335232,2619,8.01,4.479,3898,86.0
335360,2620,8.01,4.444,3898,86.0
335488,2621,8.01,4.404,3897,86.1
335616,2622,8.02,4.363,3896,86.1
335744,2623,8.04,4.306,3896,86.2
335872,2624,8.06,4.309,3895,86.2
336000,2625,8.07,4.253,3894,86.3
336128,2626,8.08,4.297,3894,86.3
336256,2627,8.08,4.297,3893,86.4
336384,2628,8.09,4.386,3892,86.4
336512,2629,8.07,4.398,3892,86.5
336640,2630,8.06,4.329,3891,86.5
336768,2631,8.05,4.43,3890,86.6
336896,2632,8.03,4.487,3890,86.6
337024,2633,8.04,4.461,3889,86.7
337152,2634,8.03,4.327,3888,86.7
337280,2635,8.04,4.336,3888,86.7
337408,2636,8.04,4.376,3887,86.8
337536,2637,8.03,4.382,3886,86.8
337664,2638,8.04,4.186,3886,86.9
337792,2639,8.03,4.117,3885,86.9
337920,2640,8.03,4.172,3884,87.0
338048,2641,8.04,4.186,3884,87.0
338176,2642,8.03,4.122,3883,87.1
338304,2643,8.03,4.032,3882,87.1
338432,2644,8.03,4.047,3882,87.2
338560,2645,8.03,4.167,3881,87.2
338688,2646,8.02,4.253,3880,87.3
338816,2647,8.02,4.228,3880,87.3
338944,2648,8.01,4.264,3879,87.4
339072,2649,8.01,4.369,3878,87.4
339200,2650,8.0,4.47,3878,87.5
339328,2651,8.01,4.374,3877,87.5
339456,2652,8.02,4.383,3876,87.6
339584,2653,8.02,4.413,3876,87.6
339712,2654,8.02,4.458,3875,87.7
339840,2655,8.02,4.483,3874,87.7
339968,2656,8.02,4.373,3874,87.8
340096,2657,8.02,4.413,3871,87.8
340224,2658,8.02,4.338,3871,87.9
340352,2659,8.02,4.173,3870,87.9
340480,2660,8.02,4.188,3869,88.0
340608,2661,8.02,4.113,3869,88.0
340736,2662,8.02,4.143,3868,88.1
340864,2663,8.01,4.219,3867,88.1
340992,2664,8.0,4.305,3867,88.2
341120,2665,8.02,4.518,3866,88.2
341248,2666,8.02,4.608,3865,88.3
341376,2667,8.02,4.643,3865,88.3
341504,2668,8.02,4.678,3864,88.4
341632,2669,8.03,4.647,3863,88.4
341760,2670,8.03,4.637,3863,88.5
341888,2671,8.01,4.474,3862,88.5
342016,2672,8.01,4.369,3861,88.6
342144,2673,8.03,4.232,3861,88.6
342272,2674,8.05,4.055,3860,88.7
342400,2675,8.04,3.981,3860,88.7
342528,2676,8.04,3.896,3859,88.7
342656,2677,8.05,3.875,3859,88.8
342784,2678,8.05,3.935,3858,88.8
342912,2679,8.03,3.982,3857,88.9
343040,2680,8.02,4.083,3857,88.9
343168,2681,8.01,4.169,3856,89.0
343296,2682,8.01,4.209,3856,89.0
343424,2683,8.01,4.219,3855,89.1
343552,2684,8.02,4.168,3854,89.1
343680,2685,8.02,4.173,3854,89.2
343808,2686,8.02,4.198,3853,89.2
343936,2687,8.05,4.135,3853,89.3
344064,2688,8.05,4.18,3852,89.3
344192,2689,8.04,4.146,3851,89.4
344320,2690,8.04,4.161,3851,89.4
344448,2691,8.05,4.13,3850,89.5
344576,2692,8.06,4.024,3850,89.5
344704,2693,8.07,3.973,3849,89.5
344832,2694,8.06,4.099,3848,89.6
344960,2695,8.08,4.057,3844,89.7
345088,2696,8.09,4.181,3844,89.8
345216,2697,8.1,4.22,3843,89.8
345344,2698,8.09,4.261,3842,89.9
345472,2699,8.08,4.467,3842,89.9
345600,2700,8.08,4.362,3841,90.0
345728,2701,8.07,4.378,3841,90.0
345856,2702,8.04,4.441,3840,90.1
345984,2703,8.02,4.413,3839,90.1
346112,2704,8.02,4.498,3839,90.2
346240,2705,8.02,4.573,3838,90.2
346368,2706,8.03,4.522,3838,90.2
346496,2707,8.04,4.536,3837,90.3
346624,2708,8.04,4.476,3836,90.3
346752,2709,8.05,4.41,3836,90.4
346880,2710,8.06,4.429,3835,90.4
347008,2711,8.07,4.213,3835,90.5
347136,2712,8.05,4.295,3834,90.5
347264,2713,8.05,4.265,3833,90.6
347392,2714,8.05,4.28,3833,90.6
347520,2715,8.04,4.346,3832,90.7
347648,2716,8.05,4.17,3832,90.7
347776,2717,8.04,4.136,3831,90.8
347904,2718,8.04,4.051,3831,90.8
348032,2719,8.04,4.016,3830,90.9
348160,2720,8.05,3.975,3830,90.9
348288,2721,8.05,3.95,3829,90.9
348416,2722,8.05,3.97,3829,91.0
348544,2723,8.03,4.082,3828,91.0
348672,2724,8.03,4.057,3827,91.1
348800,2725,8.03,4.042,3827,91.1
348928,2726,8.03,4.197,3826,91.2
349056,2727,8.02,4.088,3826,91.2
349184,2728,8.02,3.963,3825,91.3
349312,2729,8.02,3.988,3825,91.3
349440,2730,8.03,4.012,3824,91.4
349568,2731,8.04,4.061,3824,91.4
349696,2732,8.03,3.947,3823,91.5
349824,2733,8.02,3.988,3823,91.5
349952,2734,8.02,4.158,3822,91.5
350080,2735,8.03,4.177,3820,91.6
350208,2736,8.03,4.162,3819,91.7
350336,2737,8.03,4.242,3819,91.7
350464,2738,8.03,4.252,3818,91.8
350592,2739,8.04,4.291,3817,91.8
350720,2740,8.04,4.426,3817,91.9
350848,2741,8.03,4.432,3816,91.9
350976,2742,8.04,4.446,3816,92.0
351104,2743,8.03,4.487,3815,92.0
351232,2744,8.03,4.497,3815,92.1
351360,2745,8.03,4.522,3814,92.1
351488,2746,8.03,4.347,3814,92.2
351616,2747,8.03,4.332,3813,92.2
351744,2748,8.02,4.328,3812,92.3
351872,2749,8.02,4.368,3812,92.3
352000,2750,8.04,4.246,3811,92.3
352128,2751,8.03,4.257,3811,92.4
352256,2752,8.04,4.271,3810,92.4
352384,2753,8.05,4.2,3810,92.5
352512,2754,8.07,4.183,3809,92.5
352640,2755,8.07,4.013,3809,92.6
352768,2756,8.05,4.1,3808,92.6
352896,2757,8.05,4.16,3808,92.7
353024,2758,8.05,4.255,3807,92.7
353152,2759,8.08,4.222,3807,92.8
353280,2760,8.06,4.169,3806,92.8
353408,2761,8.06,4.274,3806,92.9
353536,2762,8.06,4.304,3805,92.9
353664,2763,8.07,4.353,3804,92.9
353792,2764,8.07,4.368,3804,93.0
353920,2765,8.03,4.352,3803,93.0
354048,2766,8.03,4.407,3803,93.1
354176,2767,8.02,4.258,3802,93.1
354304,2768,8.03,4.222,3802,93.2
354432,2769,8.03,4.282,3801,93.2
354560,2770,8.04,4.226,3801,93.3
354688,2771,8.06,4.154,3800,93.3
354816,2772,8.06,4.209,3800,93.4
354944,2773,8.07,4.243,3799,93.4
355072,2774,8.06,4.399,3799,93.5
355200,2775,8.07,4.268,3798,93.5
355328,2776,8.04,4.366,3798,93.6
355456,2777,8.04,4.411,3797,93.6
355584,2778,8.03,4.372,3797,93.6
355712,2779,8.02,4.403,3796,93.7
355840,2780,8.02,4.373,3795,93.7
355968,2781,8.01,4.369,3795,93.8
356096,2782,8.02,4.343,3795,93.8
356224,2783,8.03,4.262,3794,93.9
356352,2784,8.02,4.338,3794,93.9
356480,2785,8.04,4.136,3793,94.0
356608,2786,8.04,4.086,3793,94.0
356736,2787,8.05,4.175,3791,94.1
356864,2788,8.05,4.14,3791,94.1
356992,2789,8.04,4.176,3790,94.2
357120,2790,8.05,4.19,3790,94.2
357248,2791,8.05,4.345,3789,94.3
357376,2792,8.04,4.381,3788,94.3
357504,2793,8.03,4.332,3788,94.4
357632,2794,8.02,4.448,3787,94.4
357760,2795,8.04,4.396,3787,94.5
357888,2796,8.04,4.391,3786,94.5
358016,2797,8.05,4.42,3786,94.6
358144,2798,8.05,4.48,3785,94.6
358272,2799,8.05,4.475,3785,94.7
358400,2800,8.06,4.544,3784,94.7
358528,2801,8.05,4.64,3783,94.8
358656,2802,8.03,4.637,3783,94.8
358784,2803,8.02,4.428,3782,94.8
358912,2804,8.02,4.308,3782,94.9
359040,2805,8.01,4.319,3781,94.9
359168,2806,8.0,4.4,3781,95.0
359296,2807,8.01,4.314,3780,95.0
359424,2808,8.01,4.274,3780,95.1
359552,2809,8.02,4.413,3779,95.1
359680,2810,8.02,4.508,3778,95.2
359808,2811,8.02,4.478,3778,95.2
359936,2812,8.02,4.393,3777,95.3
360064,2813,8.02,4.333,3775,95.4
360192,2814,8.02,4.288,3775,95.4
360320,2815,8.02,4.328,3774,95.5
360448,2816,8.02,4.368,3774,95.5
360576,2817,8.02,4.328,3773,95.6
360704,2818,8.03,4.437,3772,95.6
360832,2819,8.03,4.432,3772,95.7
360960,2820,8.03,4.397,3771,95.7
361088,2821,8.02,4.313,3771,95.7
361216,2822,8.01,4.204,3770,95.8
361344,2823,8.01,4.304,3770,95.8
361472,2824,8.0,4.3,3769,95.9
361600,2825,8.0,4.27,3769,95.9
361728,2826,8.0,4.29,3768,96.0
361856,2827,8.0,4.245,3768,96.0
361984,2828,8.0,4.35,3767,96.1
362112,2829,8.0,4.365,3767,96.1
362240,2830,8.01,4.349,3766,96.2
362368,2831,8.01,4.384,3766,96.2
362496,2832,8.01,4.419,3765,96.3
362624,2833,8.01,4.339,3765,96.3
362752,2834,8.01,4.174,3764,96.4
362880,2835,8.01,4.279,3764,96.4
363008,2836,8.01,4.159,3763,96.4
363136,2837,8.01,4.164,3763,96.5
363264,2838,8.01,4.119,3762,96.5
363392,2839,8.01,4.274,3762,96.6
363520,2840,8.02,4.328,3761,96.6
363648,2841,8.03,4.227,3761,96.7
363776,2842,8.03,4.342,3760,96.7
363904,2843,8.03,4.402,3760,96.8
364032,2844,8.04,4.466,3759,96.8
364160,2845,8.04,4.416,3759,96.9
364288,2846,8.03,4.452,3758,96.9
364416,2847,8.02,4.488,3758,97.0
364544,2848,8.02,4.408,3757,97.0
364672,2849,8.02,4.398,3757,97.1
364800,2850,8.0,4.43,3756,97.1
364928,2851,8.01,4.359,3756,97.2
365056,2852,8.02,4.193,3755,97.2
365184,2853,8.03,4.277,3755,97.2
365312,2854,8.03,4.397,3754,97.3
365440,2855,8.03,4.307,3754,97.3
365568,2856,8.03,4.177,3753,97.4
365696,2857,8.03,4.182,3753,97.4
365824,2858,8.05,4.225,3752,97.5
365952,2859,8.05,4.12,3752,97.5
366080,2860,8.04,4.086,3751,97.6
366208,2861,8.05,4.065,3751,97.6
366336,2862,8.05,4.005,3750,97.7
366464,2863,8.05,4.065,3750,97.7
366592,2864,8.04,4.126,3749,97.8
366720,2865,8.03,4.147,3749,97.8
366848,2866,8.03,4.182,3748,97.9
366976,2867,8.03,4.177,3748,97.9
367104,2868,8.03,4.142,3747,98.0
367232,2869,8.02,4.268,3747,98.0
367360,2870,8.01,4.194,3746,98.0
367488,2871,8.02,4.093,3746,98.1
367616,2872,8.04,4.116,3745,98.1
367744,2873,8.03,4.142,3745,98.2
367872,2874,8.03,4.232,3744,98.2
368000,2875,8.03,4.227,3744,98.3
368128,2876,8.05,4.265,3743,98.3
368256,2877,8.06,4.324,3743,98.4
368384,2878,8.04,4.276,3742,98.4
368512,2879,8.03,4.282,3742,98.5
368640,2880,8.05,4.14,3741,98.5
368768,2881,8.05,4.05,3741,98.6
368896,2882,8.04,3.971,3740,98.6
369024,2883,8.03,4.082,3740,98.7
369152,2884,8.03,4.182,3739,98.7
369280,2885,8.04,4.071,3739,98.8
369408,2886,8.02,4.068,3738,98.8
369536,2887,8.02,4.203,3738,98.8
369664,2888,8.02,4.133,3738,98.9
369792,2889,8.01,4.149,3737,98.9
369920,2890,8.01,4.074,3737,99.0
370048,2891,8.0,4.18,3734,99.1
370176,2892,8.0,4.29,3734,99.1
370304,2893,8.01,4.409,3733,99.2
370432,2894,8.01,4.424,3733,99.2
370560,2895,8.01,4.394,3732,99.3
370688,2896,8.02,4.358,3732,99.3
370816,2897,8.03,4.237,3731,99.4
370944,2898,8.04,4.261,3731,99.4
371072,2899,8.08,4.122,3730,99.5
371200,2900,8.07,4.143,3730,99.5
371328,2901,8.07,4.253,3729,99.6
371456,2902,8.06,4.284,3729,99.6
371584,2903,8.07,4.308,3728,99.7
371712,2904,8.07,4.308,3728,99.7
371840,2905,8.04,4.376,3727,99.8
371968,2906,8.03,4.397,3727,99.8
372096,2907,8.06,4.144,3726,99.8
372224,2908,8.07,4.063,3726,99.9
372352,2909,8.06,4.099,3725,99.9
372480,2910,8.05,4.015,3725,100.0
372608,2911,8.05,3.985,3724,100.0
372736,2912,8.05,4.025,3724,100.1
372864,2913,8.02,4.173,3723,100.1
372992,2914,8.02,4.123,3723,100.2
373120,2915,8.02,4.223,3723,100.2
373248,2916,8.02,4.303,3722,100.3
373376,2917,8.02,4.288,3722,100.3
373504,2918,8.02,4.228,3721,100.4
373632,2919,8.02,4.223,3721,100.4
373760,2920,8.01,4.294,3720,100.5
373888,2921,8.02,4.358,3720,100.5
374016,2922,8.03,4.422,3719,100.5
374144,2923,8.04,4.331,3719,100.6
374272,2924,8.05,4.32,3718,100.6
374400,2925,8.06,4.294,3718,100.7
374528,2926,8.07,4.358,3717,100.7
374656,2927,8.06,4.264,3717,100.8
374784,2928,8.05,4.37,3716,100.8
374912,2929,8.04,4.316,3716,100.9
375040,2930,8.04,4.341,3715,100.9
375168,2931,8.02,4.403,3715,101.0
375296,2932,8.02,4.398,3714,101.0
375424,2933,8.01,4.394,3714,101.1
375552,2934,8.01,4.354,3713,101.1
375680,2935,8.01,4.329,3713,101.2
375808,2936,8.01,4.349,3713,101.2
375936,2937,8.01,4.334,3712,101.3
376064,2938,8.01,4.379,3712,101.3
376192,2939,8.01,4.404,3711,101.4
376320,2940,8.03,4.442,3711,101.4
376448,2941,8.02,4.503,3710,101.5
376576,2942,8.03,4.532,3710,101.5
376704,2943,8.04,4.486,3709,101.5
376832,2944,8.04,4.441,3709,101.6
376960,2945,8.04,4.421,3708,101.6
377088,2946,8.03,4.467,3708,101.7
377216,2947,8.03,4.442,3707,101.7
377344,2948,8.05,4.315,3707,101.8
377472,2949,8.04,4.331,3706,101.8
377600,2950,8.04,4.241,3706,101.9
377728,2951,8.05,4.22,3705,101.9
377856,2952,8.05,4.22,3705,102.0
377984,2953,8.05,4.135,3704,102.0
378112,2954,8.05,4.1,3704,102.1
378240,2955,8.05,4.065,3704,102.1
378368,2956,8.04,4.136,3703,102.2
378496,2957,8.03,4.262,3703,102.2
378624,2958,8.03,4.142,3702,102.3
378752,2959,8.02,4.088,3702,102.3
378880,2960,8.0,4.1,3701,102.4
379008,2961,8.0,4.045,3701,102.4
379136,2962,8.0,4.095,3700,102.4
379264,2963,8.0,4.07,3700,102.5
379392,2964,8.01,4.194,3700,102.5
379520,2965,8.01,4.284,3699,102.6
379648,2966,8.01,4.424,3698,102.6
379776,2967,8.01,4.414,3698,102.7
379904,2968,8.01,4.454,3697,102.7
380032,2969,8.01,4.504,3695,102.8
380160,2970,8.0,4.44,3695,102.9
380288,2971,8.02,4.398,3694,102.9
380416,2972,8.02,4.408,3694,103.0
380544,2973,8.02,4.383,3693,103.0
380672,2974,8.02,4.418,3693,103.1
380800,2975,8.02,4.388,3692,103.1
380928,2976,8.02,4.378,3692,103.2
381056,2977,8.0,4.395,3691,103.2
381184,2978,8.0,4.33,3691,103.3
381312,2979,8.0,4.38,3691,103.3
381440,2980,8.0,4.365,3690,103.4
381568,2981,8.01,4.284,3690,103.4
381696,2982,8.01,4.284,3689,103.4
381824,2983,8.01,4.369,3689,103.5
381952,2984,8.02,4.478,3688,103.5
382080,2985,8.02,4.463,3688,103.6
382208,2986,8.02,4.433,3687,103.6
382336,2987,8.02,4.463,3687,103.7
382464,2988,8.04,4.431,3686,103.7
382592,2989,8.05,4.425,3686,103.8
382720,2990,8.04,4.211,3686,103.8
382848,2991,8.04,4.166,3685,103.9
382976,2992,8.04,4.041,3685,103.9
383104,2993,8.03,3.987,3684,104.0
383232,2994,8.01,4.009,3684,104.0
383360,2995,8.01,4.089,3683,104.1
383488,2996,8.01,4.074,3683,104.1
383616,2997,8.01,4.074,3683,104.2
383744,2998,8.01,4.179,3682,104.2
383872,2999,8.01,4.284,3682,104.3
384000,3000,8.01,4.209,3681,104.3
384128,3001,8.01,4.199,3681,104.3
384256,3002,8.01,4.229,3680,104.4
384384,3003,8.0,4.285,3680,104.4
384512,3004,8.0,4.365,3679,104.5
384640,3005,8.0,4.33,3679,104.5
384768,3006,8.0,4.325,3678,104.6
384896,3007,8.0,4.305,3678,104.6
385024,3008,8.01,4.254,3678,104.7
385152,3009,8.03,4.182,3677,104.7
385280,3010,8.03,4.062,3677,104.8
385408,3011,8.04,4.031,3676,104.8
385536,3012,8.04,4.111,3676,104.9
385664,3013,8.04,4.081,3675,104.9
385792,3014,8.05,4.09,3675,105.0
385920,3015,8.02,4.213,3675,105.0
386048,3016,8.04,4.191,3674,105.1
386176,3017,8.03,4.332,3674,105.1
386304,3018,8.03,4.287,3673,105.2
386432,3019,8.04,4.236,3673,105.2
386560,3020,8.03,4.262,3672,105.3
386688,3021,8.03,4.292,3672,105.3
386816,3022,8.03,4.232,3671,105.3
386944,3023,8.02,4.183,3671,105.4
387072,3024,8.03,4.222,3670,105.4
387200,3025,8.02,4.238,3670,105.5
387328,3026,8.03,4.332,3670,105.5
387456,3027,8.04,4.336,3669,105.6
387584,3028,8.03,4.367,3669,105.6
387712,3029,8.05,4.355,3668,105.7
387840,3030,8.04,4.281,3668,105.7
387968,3031,8.04,4.166,3667,105.8
388096,3032,8.04,4.106,3667,105.8
388224,3033,8.06,4.014,3667,105.9
388352,3034,8.06,4.049,3666,105.9
388480,3035,8.05,4.025,3666,106.0
388608,3036,8.04,4.081,3665,106.0
388736,3037,8.04,4.121,3665,106.1
388864,3038,8.04,4.091,3664,106.1
388992,3039,8.02,4.268,3664,106.1
389120,3040,8.01,4.334,3664,106.2
389248,3041,8.02,4.268,3663,106.2
389376,3042,8.02,4.293,3663,106.3
389504,3043,8.02,4.308,3662,106.3
389632,3044,8.02,4.338,3662,106.4
389760,3045,8.01,4.264,3661,106.4
389888,3046,8.02,4.228,3661,106.5
390016,3047,8.02,4.288,3659,106.6
390144,3048,8.01,4.414,3659,106.6
390272,3049,8.01,4.459,3658,106.7
390400,3050,8.01,4.554,3657,106.7
390528,3051,8.01,4.374,3657,106.8
390656,3052,8.0,4.5,3656,106.8
390784,3053,8.01,4.474,3656,106.9
390912,3054,8.02,4.358,3655,106.9
391040,3055,8.03,4.237,3655,107.0
391168,3056,8.03,4.177,3655,107.0
391296,3057,8.03,4.367,3654,107.1
391424,3058,8.03,4.292,3654,107.1
391552,3059,8.02,4.293,3653,107.2
391680,3060,8.01,4.349,3653,107.2
391808,3061,8.03,4.397,3652,107.3
391936,3062,8.02,4.383,3652,107.3
392064,3063,8.03,4.452,3651,107.4
392192,3064,8.04,4.541,3651,107.4
392320,3065,8.04,4.556,3651,107.5
392448,3066,8.04,4.536,3650,107.5
392576,3067,8.04,4.441,3650,107.5
392704,3068,8.05,4.465,3649,107.6
392832,3069,8.05,4.44,3649,107.6
392960,3070,8.04,4.426,3648,107.7
393088,3071,8.05,4.255,3648,107.7
393216,3072,8.05,4.23,3648,107.8
393344,3073,8.04,4.346,3647,107.8
393472,3074,8.03,4.207,3647,107.9
393600,3075,8.03,4.372,3646,107.9
393728,3076,8.03,4.367,3646,108.0
393856,3077,8.02,4.263,3645,108.0
393984,3078,8.03,4.282,3645,108.1
394112,3079,8.02,4.348,3644,108.1
394240,3080,8.02,4.428,3644,108.2
394368,3081,8.02,4.203,3644,108.2
394496,3082,8.02,4.253,3643,108.3
394624,3083,8.02,4.258,3643,108.3
394752,3084,8.0,4.41,3642,108.4
394880,3085,8.0,4.38,3642,108.4
395008,3086,8.01,4.289,3642,108.5
395136,3087,8.01,4.319,3641,108.5
395264,3088,8.01,4.319,3641,108.6
395392,3089,8.01,4.339,3640,108.6
395520,3090,8.01,4.394,3640,108.6
395648,3091,8.01,4.319,3639,108.7
395776,3092,8.01,4.259,3639,108.7
395904,3093,8.0,4.19,3639,108.8
396032,3094,8.02,4.168,3638,108.8
396160,3095,8.03,4.217,3638,108.9
396288,3096,8.04,4.186,3637,108.9
396416,3097,8.04,4.226,3637,109.0
396544,3098,8.04,4.271,3637,109.0
396672,3099,8.05,4.355,3636,109.1
396800,3100,8.04,4.386,3636,109.1
396928,3101,8.03,4.467,3635,109.2
397056,3102,8.01,4.554,3635,109.2
397184,3103,8.01,4.644,3634,109.3
397312,3104,8.01,4.664,3634,109.3
397440,3105,8.01,4.679,3633,109.4
397568,3106,8.01,4.684,3633,109.4
397696,3107,8.01,4.504,3633,109.5
397824,3108,8.02,4.473,3632,109.5
397952,3109,8.03,4.327,3632,109.6
398080,3110,8.03,4.242,3631,109.6
398208,3111,8.04,4.306,3631,109.7
398336,3112,8.04,4.231,3631,109.7
398464,3113,8.04,4.366,3630,109.8
398592,3114,8.03,4.392,3630,109.8
398720,3115,8.04,4.541,3629,109.8
398848,3116,8.04,4.551,3629,109.9
398976,3117,8.03,4.547,3628,109.9
399104,3118,8.03,4.582,3628,110.0
399232,3119,8.04,4.591,3628,110.0
399360,3120,8.04,4.541,3627,110.1
399488,3121,8.03,4.472,3627,110.1
399616,3122,8.02,4.418,3626,110.2
399744,3123,8.03,4.422,3626,110.2
399872,3124,8.02,4.443,3626,110.3
400000,3125,8.01,4.334,3624,110.4
400128,3126,8.01,4.274,3623,110.4
400256,3127,8.01,4.314,3623,110.5
400384,3128,8.01,4.334,3622,110.5
400512,3129,8.0,4.315,3622,110.6
400640,3130,8.0,4.365,3621,110.6
400768,3131,8.01,4.284,3621,110.7
400896,3132,8.01,4.394,3621,110.7
401024,3133,8.01,4.439,3620,110.8
401152,3134,8.02,4.373,3620,110.8
401280,3135,8.02,4.433,3620,110.9
401408,3136,8.02,4.498,3619,110.9
401536,3137,8.01,4.589,3619,110.9
401664,3138,8.02,4.443,3618,111.0
401792,3139,8.02,4.533,3618,111.0
401920,3140,8.01,4.729,3617,111.1
402048,3141,8.02,4.698,3617,111.2
402176,3142,8.02,4.753,3616,111.2
402304,3143,8.02,4.803,3616,111.3
402432,3144,8.01,4.949,3615,111.3
402560,3145,8.01,4.859,3615,111.4
402688,3146,8.01,4.944,3614,111.4
402816,3147,8.0,5.0,3613,111.5
402944,3148,8.03,5.142,3613,111.5
403072,3149,8.03,5.047,3612,111.6
403200,3150,8.03,4.957,3612,111.6
403328,3151,8.03,4.987,3611,111.7
403456,3152,8.03,4.962,3611,111.7
403584,3153,8.05,4.975,3610,111.8
403712,3154,8.04,4.911,3610,111.8
403840,3155,8.05,4.91,3609,111.9
403968,3156,8.05,4.97,3609,111.9
404096,3157,8.05,4.985,3608,112.0
404224,3158,8.05,5.02,3608,112.0
404352,3159,8.05,5.07,3607,112.1
404480,3160,8.03,5.082,3607,112.1
404608,3161,8.02,5.248,3606,112.2
404736,3162,8.02,5.328,3606,112.2
404864,3163,8.03,5.417,3605,112.3
404992,3164,8.04,5.371,3604,112.3
405120,3165,8.03,5.227,3604,112.4
405248,3166,8.03,5.182,3604,112.4
405376,3167,8.03,5.152,3603,112.5
405504,3168,8.03,5.152,3602,112.6
405632,3169,8.02,5.043,3602,112.6
405760,3170,8.03,5.112,3601,112.7
405888,3171,8.03,5.007,3601,112.7
406016,3172,8.02,5.218,3600,112.8
406144,3173,8.03,5.202,3600,112.8
406272,3174,8.04,5.156,3599,112.9
406400,3175,8.04,5.166,3599,112.9
406528,3176,8.03,5.027,3598,113.0
406656,3177,8.02,5.048,3598,113.0
406784,3178,8.02,4.918,3597,113.1
406912,3179,8.01,4.859,3597,113.1
407040,3180,8.01,4.774,3596,113.2
407168,3181,8.03,4.687,3596,113.2
407296,3182,8.05,4.6,3595,113.3
407424,3183,8.06,4.849,3595,113.3
407552,3184,8.07,4.863,3594,113.4
407680,3185,8.07,4.973,3593,113.4
407808,3186,8.07,4.933,3593,113.5
